path,orignal_num,filter_num,removed_num,finished
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/h,234267,144037,28,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/m,1006787,621316,85,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/t,2525918,1513340,364,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/i,64599,43323,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/5,1734,1061,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/symbols,53365,35492,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/w,459029,295423,71,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/1,6209,3809,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/n,1341014,838528,143,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/0,5807,3672,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/2,3687,2214,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/j,47358,29480,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/c,358862,223434,39,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/x,14341,9908,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/s,456951,296449,53,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/v,145075,90841,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/h/o/7,1710,1093,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/3,172273,108748,18,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/y,6108103,3894089,643,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/z,960507,596306,77,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/d,1808701,1133243,175,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/9,84671,50932,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/k,1860019,1164000,143,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/r,8693414,5796363,758,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/f,899183,563555,84,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/q,123145,80892,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/8,98674,61213,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/4,167846,108242,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/b,1816651,1143798,177,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/g,1417608,885030,117,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/6,63977,39624,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/p,1454756,912045,135,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/l,1726278,1103156,168,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/h,1502662,927037,121,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/m,3054843,1915237,243,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/t,1437022,898397,158,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/5,68537,41600,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/symbols,5996966,3991491,409,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/w,795636,519430,89,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/1,394300,248946,32,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/n,1233066,761639,117,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/0,203484,125996,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/2,192436,116575,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/j,1672768,1062053,179,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/c,4299616,2788189,433,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/x,646138,487766,42,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/s,5409573,3666571,495,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/v,926040,569191,93,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/7,91754,57409,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/3,35358,23936,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/y,2125382,1381411,238,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/z,1085764,683836,85,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/d,3853244,2515348,332,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/9,10284,6262,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/k,7033187,4456496,530,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/a,495421,326712,36,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/f,542623,345713,40,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/e,580682,375112,64,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/q,85814,54555,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/8,9797,5805,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/o,240952,152074,14,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/4,25127,14854,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/b,384197,248901,37,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/g,3501337,2265152,275,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/6,15773,9376,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/p,409661,259337,46,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/l,5897570,3661000,445,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/u,1725121,1144047,95,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/h,1709681,1102615,125,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/m,2533065,1582594,241,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/t,8357730,5624966,680,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/i,4981461,3308989,277,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/5,11454,6460,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/symbols,509827,337736,29,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/w,199306,122801,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/1,42783,26252,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/n,8600358,5543223,723,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/0,12838,8058,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/2,27325,16628,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/j,1005729,662254,69,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/c,2582398,1673881,227,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/x,6025067,3879847,500,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/s,6703224,4262483,557,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/v,634633,402800,45,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/7,17970,11512,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/3,21930,12782,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/y,2797234,1815016,220,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/z,198534,129197,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/d,164310,106019,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/9,17500,9935,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/k,4531009,2981662,380,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/a,1206951,754068,78,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/r,313916,201140,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/f,135239,80983,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/e,589201,391147,36,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/q,253165,164463,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/8,18270,10174,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/o,319420,211421,18,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/4,31690,18936,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/b,105210,66909,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/g,1732039,1115512,115,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/6,16983,9159,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/p,53003,32957,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/l,892255,582482,85,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/u,650008,401788,47,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/h,52678,33152,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/m,238874,151228,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/t,4519794,3032640,264,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/5,16121,8935,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/symbols,353159,225561,29,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/w,115248,78829,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/1,57210,33525,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/n,113824,71463,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/0,14613,8470,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/2,34074,19305,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/j,319144,206032,20,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/c,5655430,3852035,457,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/x,39171,25426,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/s,973307,609758,57,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/v,487132,326030,32,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/7,18901,10935,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/3,10187,5902,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/y,696199,439682,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/z,55583,33515,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/d,33639,21181,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/9,10794,6539,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/k,323388,204758,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/a,4058757,2737998,312,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/r,30151,19759,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/f,44994,27954,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/e,1363695,910185,102,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/q,11571,7532,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/8,10766,6125,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/o,1458006,991477,98,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/4,12755,7510,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/b,129711,83737,14,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/g,47659,31445,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/6,10137,5826,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/p,87156,57159,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/l,379506,247940,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/u,337672,233641,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/h,56349,34425,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/m,97564,64860,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/t,196044,124896,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/i,79594,54213,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/5,7368,4269,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/symbols,413773,271918,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/w,25746,15465,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/1,41407,25579,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/n,3702174,2321860,279,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/0,19959,11754,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/2,30180,17718,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/j,277940,181241,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/c,257542,160831,31,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/x,17319,10856,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/s,1095142,696025,101,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/v,53121,32726,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/a/r/i/7,11225,6412,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/3,8748,5185,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/y,209603,132780,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/z,233829,149369,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/d,1639033,1029290,162,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/9,5182,2992,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/k,270874,163334,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/a,537718,347058,81,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/r,3209072,2071409,241,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/f,119936,75906,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/e,564937,354532,79,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/q,14372,9781,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/8,5541,3316,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/o,144878,91590,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/4,27855,16197,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/b,175913,104574,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/g,2392473,1577648,239,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/6,5660,3379,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/p,99898,65813,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/l,5113929,3337489,471,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/u,83769,55262,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/h,868652,587615,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/m,720708,463696,70,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/t,1710934,1106164,138,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/i,633432,408086,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/5,4963,3118,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/symbols,382530,251574,24,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/w,88120,57411,14,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/1,27545,16694,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/n,1490165,959580,106,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/0,12113,8677,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/2,27467,16323,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/j,123413,80697,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/c,449284,291698,35,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/x,407744,252162,43,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/s,952780,621809,62,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/v,104126,67702,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/e/7,6182,3750,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/3,13136,8335,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/y,230391,143988,21,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/z,339665,216439,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/d,728989,463895,67,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/9,6121,3620,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/k,394906,248959,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/a,164382,107905,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/r,4267723,2774300,309,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/f,91345,58473,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/e,324107,212152,37,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/q,13751,8970,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/8,3774,2323,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/o,1414520,911355,227,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/4,9250,5430,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/b,476814,287737,40,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/g,254932,162843,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/6,4108,2339,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/p,193063,119492,20,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/l,1378069,872111,121,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/u,993664,657016,73,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/h,1850547,1222520,141,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/m,1048434,680536,149,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/t,1169316,737046,111,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/i,614934,394684,51,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/5,5215,3034,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/symbols,186724,127618,19,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/w,76943,50935,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/1,16934,10372,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/n,5583030,3613339,512,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/0,11775,7456,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/2,13294,8201,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/j,256125,164252,31,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/c,307481,201010,33,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/x,81417,51926,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/s,1542653,967531,167,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/v,242211,152233,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/o/7,13871,8999,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/3,3544,2160,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/y,51995,32562,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/z,399700,250759,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/d,328321,209047,33,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/9,1971,1108,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/k,483200,306727,29,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/a,128268,78097,20,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/r,2378452,1499765,151,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/f,171431,110507,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/e,146776,99153,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/q,18535,12455,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/8,1600,940,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/o,23539,14793,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/4,4207,2379,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/b,101486,64220,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/g,190275,123570,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/6,2230,1161,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/p,58689,36428,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/l,740423,465430,55,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/u,34564,21867,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/h,864975,558683,87,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/m,307110,186472,21,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/t,422407,267408,30,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/i,68570,42838,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/5,2659,1535,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/symbols,69001,44823,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/w,22433,14543,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/1,6365,3972,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/n,775808,498644,67,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/0,2524,1370,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/2,4440,2573,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/j,110291,71892,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/c,218792,140117,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/x,148317,89152,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/s,2581487,1658011,228,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/m/u/v,23148,14649,3,True
